Name;Ploidity;Species;Location;HPS;Size_mkm;Size_unconv
17U014;2n;P. esculentus;Udy;R-E;8,5;0,34
17U014;2n;P. esculentus;Udy;R-E;8,75;0,35
17U014;2n;P. esculentus;Udy;R-E;8,25;0,33
17U014;2n;P. esculentus;Udy;R-E;9,5;0,38
17U014;2n;P. esculentus;Udy;R-E;10,5;0,42
17U014;2n;P. esculentus;Udy;R-E;11;0,44
17U014;2n;P. esculentus;Udy;R-E;8,5;0,34
17U014;2n;P. esculentus;Udy;R-E;8;0,32
17U014;2n;P. esculentus;Udy;R-E;11,25;0,45
17U014;2n;P. esculentus;Udy;R-E;12,25;0,49
17U014;2n;P. esculentus;Udy;R-E;13,75;0,55
17U014;2n;P. esculentus;Udy;R-E;15,5;0,62
17U014;2n;P. esculentus;Udy;R-E;11,75;0,47
17U014;2n;P. esculentus;Udy;R-E;11,5;0,46
17U014;2n;P. esculentus;Udy;R-E;12,5;0,5
17U014;2n;P. esculentus;Udy;R-E;12,5;0,5
17U014;2n;P. esculentus;Udy;R-E;12,25;0,49
17U014;2n;P. esculentus;Udy;R-E;10,5;0,42
17U014;2n;P. esculentus;Udy;R-E;11,75;0,47
17U014;2n;P. esculentus;Udy;R-E;13,25;0,53
17U014;2n;P. esculentus;Udy;R-E;11,25;0,45
17U014;2n;P. esculentus;Udy;R-E;12,75;0,51
17U014;2n;P. esculentus;Udy;R-E;12;0,48
17U014;2n;P. esculentus;Udy;R-E;9,25;0,37
17U014;2n;P. esculentus;Udy;R-E;10,75;0,43
17U014;2n;P. esculentus;Udy;R-E;13,25;0,53
17U014;2n;P. esculentus;Udy;R-E;13,75;0,55
17U014;2n;P. esculentus;Udy;R-E;13;0,52
17U014;2n;P. esculentus;Udy;R-E;15,75;0,63
17U014;2n;P. esculentus;Udy;R-E;9,5;0,38
17U014;2n;P. esculentus;Udy;R-E;12;0,48
17U014;2n;P. esculentus;Udy;R-E;11,75;0,47
17U014;2n;P. esculentus;Udy;R-E;12,75;0,51
17U014;2n;P. esculentus;Udy;R-E;13,25;0,53
17U014;2n;P. esculentus;Udy;R-E;13,25;0,53
17U014;2n;P. esculentus;Udy;R-E;10,25;0,41
17U014;2n;P. esculentus;Udy;R-E;12;0,48
17U014;2n;P. esculentus;Udy;R-E;10,5;0,42
17U014;2n;P. esculentus;Udy;R-E;12,75;0,51
17U014;2n;P. esculentus;Udy;R-E;13;0,52
17U014;2n;P. esculentus;Udy;R-E;10,75;0,43
17U014;2n;P. esculentus;Udy;R-E;9,5;0,38
17U014;2n;P. esculentus;Udy;R-E;10,25;0,41
17U014;2n;P. esculentus;Udy;R-E;12,75;0,51
17U014;2n;P. esculentus;Udy;R-E;14,5;0,58
17U014;2n;P. esculentus;Udy;R-E;10,75;0,43
17U014;2n;P. esculentus;Udy;R-E;13,5;0,54
17U014;2n;P. esculentus;Udy;R-E;12,25;0,49
17U014;2n;P. esculentus;Udy;R-E;11,25;0,45
17U014;2n;P. esculentus;Udy;R-E;14;0,56
17U014;2n;P. esculentus;Udy;R-E;13;0,52
17U014;2n;P. esculentus;Udy;R-E;13,75;0,55
17U014;2n;P. esculentus;Udy;R-E;11,75;0,47
17U014;2n;P. esculentus;Udy;R-E;10;0,4
17U014;2n;P. esculentus;Udy;R-E;13;0,52
17U014;2n;P. esculentus;Udy;R-E;9,75;0,39
17U014;2n;P. esculentus;Udy;R-E;9,75;0,39
17U014;2n;P. esculentus;Udy;R-E;11,25;0,45
17U014;2n;P. esculentus;Udy;R-E;15,25;0,61
17U014;2n;P. esculentus;Udy;R-E;12,25;0,49
17U014;2n;P. esculentus;Udy;R-E;11,25;0,45
17U014;2n;P. esculentus;Udy;R-E;10,75;0,43
17U014;2n;P. esculentus;Udy;R-E;9,5;0,38
17U014;2n;P. esculentus;Udy;R-E;12,25;0,49
17U014;2n;P. esculentus;Udy;R-E;13;0,52
17U014;2n;P. esculentus;Udy;R-E;11,75;0,47
17U014;2n;P. esculentus;Udy;R-E;13,25;0,53
17U014;2n;P. esculentus;Udy;R-E;12;0,48
17U014;2n;P. esculentus;Udy;R-E;13,5;0,54
17U014;2n;P. esculentus;Udy;R-E;13,25;0,53
17U014;2n;P. esculentus;Udy;R-E;9,5;0,38
17U014;2n;P. esculentus;Udy;R-E;12;0,48
17U014;2n;P. esculentus;Udy;R-E;9,75;0,39
17U014;2n;P. esculentus;Udy;R-E;10,5;0,42
17U014;2n;P. esculentus;Udy;R-E;13;0,52
17U014;2n;P. esculentus;Udy;R-E;13,25;0,53
17U014;2n;P. esculentus;Udy;R-E;10,75;0,43
17U014;2n;P. esculentus;Udy;R-E;11;0,44
17U014;2n;P. esculentus;Udy;R-E;10,25;0,41
17U014;2n;P. esculentus;Udy;R-E;12,5;0,5
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10,75;0,43
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10,75;0,43
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10,5;0,42
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10,25;0,41
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10,75;0,43
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;10,5;0,42
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;6,25;0,25
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;11;0,44
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;6;0,24
18Kr1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6;0,24
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,25;0,25
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,25;0,25
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6;0,24
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6;0,24
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6;0,24
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;10,25;0,41
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,25;0,25
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,5;0,26
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®1;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10,25;0,41
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10,75;0,43
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10,25;0,41
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10,75;0,43
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10,25;0,41
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8;0,32
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10,25;0,41
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10,25;0,41
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;6,75;0,27
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;11,25;0,45
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;11,5;0,46
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7;0,28
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,75;0,31
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,75;0,35
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,5;0,38
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,5;0,3
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;11,25;0,45
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,25;0,33
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,75;0,39
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9,25;0,37
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;8,5;0,34
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;9;0,36
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;7,25;0,29
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;13,75;0,55
Kr®2;2n;P. ridibundus;Kreminna;R-Epf;10;0,4
